Vv_stef,2000,1000,gt-001
rank,node,Fabs,Frel,Class
1055,VIT_11s0037g00230,304,0.0367860600194,??
1056,VIT_13s0047g01210,301,0.0367790811339,??
1057,VIT_14s0081g00520,302,0.0367754505602,??
1058,VIT_18s0001g10130,301,0.0365646258503,??
1059,VIT_11s0037g01370,301,0.0364406779661,??
1060,VIT_07s0005g01930,300,0.0364254492472,??
1061,VIT_19s0014g04920,299,0.0361285645239,??
1062,VIT_12s0034g01650,294,0.0359765051395,??
1063,VIT_08s0007g02700,293,0.0358716944172,??
1064,VIT_14s0083g00700,295,0.0358009708738,??
1065,VIT_18s0001g15520,294,0.0357664233577,??
1066,VIT_19s0090g01460,295,0.0357315891473,??
1067,VIT_12s0034g00940,296,0.0356454720617,??
1068,VIT_02s0025g03720,295,0.035645239246,??
1069,VIT_04s0023g00060<br>VIT_18s0041g00140,293,0.035592808552,??
1070,VIT_14s0060g01850,293,0.0355755220981,??
1071,VIT_00s0187g00240,293,0.0355065438682,??
1072,VIT_16s0039g00010,292,0.0354885755955,??
1073,VIT_12s0028g01300,292,0.0354196991752,??
1074,VIT_14s0068g01910,289,0.0351581508516,??
1075,VIT_06s0004g00020,290,0.0350580270793,??
1076,VIT_08s0007g08210,289,0.0349878934625,??
1077,VIT_02s0025g03760,289,0.034954039671,??
1078,VIT_01s0011g01560,289,0.034954039671,??
1079,VIT_10s0071g00860,286,0.034725594949,??
1080,VIT_17s0000g03580,287,0.0347121432027,??
1081,VIT_00s0187g00100,288,0.0346487006737,??
1082,VIT_01s0011g04450,286,0.0346246973366,??
1083,VIT_04s0023g01900,285,0.0344369260512,??
1084,VIT_14s0060g00410,282,0.0343567251462,??
1085,VIT_07s0031g02100,282,0.0341735336888,??
1086,VIT_18s0001g06840,281,0.0340358527132,??
1087,VIT_10s0116g01710,279,0.0338921282799,??
1088,VIT_07s0129g00360,278,0.0338035019455,??
1089,VIT_00s0266g00090,278,0.0337870685464,??
1090,VIT_08s0007g05080,280,0.0337674867342,??
1091,VIT_08s0007g07550,277,0.033698296837,??
1092,VIT_05s0020g02740,277,0.0336165048544,??
1093,VIT_06s0009g00480,277,0.0335676199709,??
1094,VIT_03s0097g00090,279,0.0335336538462,??
1095,VIT_18s0001g03090,276,0.0333655705996,??
1096,VIT_15s0107g00340,274,0.0332040717402,??
1097,VIT_14s0006g01020,272,0.033203125,??
1098,VIT_07s0005g06410,274,0.033155856728,??
1099,VIT_01s0010g02350,274,0.033107781537,??
1100,VIT_14s0060g02370,273,0.0330508474576,??
1101,VIT_03s0063g00370,268,0.0325875486381,??
1102,VIT_18s0001g11620,269,0.0325193423598,??
1103,VIT_18s0001g06390,269,0.0325036249396,??
1104,VIT_13s0067g03240,269,0.0324565637066,??
1105,VIT_18s0001g10440,269,0.0324409068982,??
1106,VIT_07s0005g04860,267,0.0324029126214,??
1107,VIT_01s0011g04440,266,0.0320791123975,??
1108,VIT_01s0137g00300,264,0.0319612590799,??
1109,VIT_04s0008g06000,263,0.0319019893256,??
1110,VIT_14s0030g01650,260,0.0316918576304,??
1111,VIT_07s0129g00140,260,0.031660983926,??
1112,VIT_08s0007g05560,261,0.031582768635,??
1113,VIT_06s0004g08150,259,0.031462585034,??
1114,VIT_11s0016g02540,259,0.0313559322034,??
1115,VIT_17s0000g01260,258,0.0312954876274,??
1116,VIT_08s0007g02170,258,0.03125,??
1117,VIT_09s0002g01440,258,0.0311594202899,??
1118,VIT_16s0050g02190,254,0.030990727184,??
1119,VIT_05s0049g01750,254,0.0309756097561,??
1120,VIT_18s0072g00580<br>VIT_11s0065g00040,256,0.0309328177864,??
1121,VIT_00s0373g00030,254,0.030840213696,??
1122,VIT_17s0000g07680,254,0.0308102862688,??
1123,VIT_08s0007g08010,252,0.0305528612997,??
1124,VIT_05s0062g01180,252,0.0304642166344,??
1125,VIT_13s0019g02700,251,0.0304168686379,??
1126,VIT_00s0286g00140<br>VIT_00s0484g00010<br>VIT_00s2549g00010,251,0.030328661189,??
1127,VIT_18s0001g10120,249,0.0300579430227,??
1128,VIT_03s0038g03620,248,0.0300533204072,??
1129,VIT_00s0912g00010,246,0.0300146412884,??
1130,VIT_00s0561g00010,249,0.0300144648023,??
1131,VIT_18s0001g01200,248,0.0299227799228,??
1132,VIT_05s0029g01430,245,0.0297763733593,??
1133,VIT_11s0065g00170,245,0.0297619047619,??
1134,VIT_00s0216g00020,245,0.0296753875969,??
1135,VIT_18s0001g01730,244,0.0296548371415,??
1136,VIT_10s0042g01470,246,0.0296385542169,??
1137,VIT_17s0000g09980,240,0.0291403593978,??
1138,VIT_04s0023g03230,242,0.0291285507944,??
1139,VIT_06s0004g01350,240,0.0290135396518,??
1140,VIT_06s0009g01420,239,0.0289767216295,??
1141,VIT_17s0000g08130,238,0.0289537712895,??
1142,VIT_18s0001g06360,239,0.0288647342995,??
1143,VIT_06s0004g01780,238,0.0288275193798,??
1144,VIT_03s0063g00550,235,0.0286027263875,??
1145,VIT_12s0035g01040,235,0.0285888077859,??
1146,VIT_00s0179g00360,235,0.028547133139,??
1147,VIT_16s0050g02120,236,0.0285437832608,??
1148,VIT_17s0000g07770,236,0.0285299806576,??
1149,VIT_05s0077g01210,234,0.0285226718674,??
1150,VIT_04s0023g03370,234,0.0283567619971,??
1151,VIT_05s0020g03000,234,0.0282608695652,??
1152,VIT_16s0100g00880,233,0.0282355792535,??
1153,VIT_18s0089g00010,233,0.0282218992248,??
1154,VIT_01s0010g03880,232,0.0281553398058,??
1155,VIT_03s0038g02040,234,0.0280575539568,??
1156,VIT_05s0102g00130,231,0.0280475959203,??
1157,VIT_19s0014g01120,230,0.0279805352798,??
1158,VIT_16s0022g02410,230,0.0278990781174,??
1159,VIT_11s0065g00130,230,0.0278450363196,??
1160,VIT_00s1008g00020,230,0.0278315585673,??
1161,VIT_13s0064g00870,228,0.0276699029126,??
1162,VIT_04s0044g00010,228,0.0276430649855,??
1163,VIT_06s0004g03070,227,0.0275084827921,??
1164,VIT_04s0023g02920,226,0.027427184466,??
1165,VIT_16s0050g00090,226,0.0272683397683,??
1166,VIT_05s0049g00220,225,0.0271870468826,??
1167,VIT_12s0034g02360,225,0.0271476833977,??
1168,VIT_06s0009g03010,225,0.0271215043394,??
1169,VIT_12s0035g01990,224,0.0270531400966,??
1170,VIT_17s0000g01000,222,0.0270204479065,??
1171,VIT_17s0000g02960,221,0.0269775390625,??
1172,VIT_05s0020g01980,220,0.0266990291262,??
1173,VIT_18s0001g10870,220,0.026686074721,??
1174,VIT_00s0322g00030,220,0.026660203587,??
1175,VIT_19s0014g04840,220,0.0265572187349,??
1176,VIT_03s0038g04510,219,0.0265133171913,??
1177,VIT_17s0000g07830,218,0.0264563106796,??
1178,VIT_05s0094g01470,219,0.0264365041043,??
1179,VIT_11s0052g00890,217,0.02641187926,??
1180,VIT_17s0000g04450,216,0.0263157894737,??
1181,VIT_06s0009g01140,218,0.0262904003859,??
1182,VIT_10s0042g00130,215,0.0260669253152,??
1183,VIT_15s0046g02460,212,0.0259042033236,??
1184,VIT_15s0021g01800,215,0.0259036144578,??
1185,VIT_07s0255g00030,213,0.0258369723435,??
1186,VIT_11s0052g00410,213,0.0256998069498,??
1187,VIT_10s0003g02260,212,0.0256782945736,??
1188,VIT_06s0004g00950,211,0.0256690997567,??
1189,VIT_11s0016g05380,210,0.0256598240469,??
1190,VIT_01s0011g06010,211,0.0255200774069,??
1191,VIT_05s0049g00750,210,0.0255102040816,??
1192,VIT_14s0108g00890,210,0.0255102040816,??
1193,VIT_09s0002g05370,211,0.0255077369439,??
1194,VIT_04s0008g05860,211,0.0254584942085,??
1195,VIT_18s0122g00950,210,0.0254237288136,??
1196,VIT_19s0014g01470,209,0.0253640776699,??
1197,VIT_18s0001g14770,208,0.0252304706453,??
1198,VIT_01s0011g00640,208,0.0251937984496,??
1199,VIT_17s0000g03930,207,0.0251091703057,??
1200,VIT_03s0088g00880,207,0.0250726744186,??
1201,VIT_13s0047g00340,206,0.0250242954325,??
1202,VIT_01s0011g02130,205,0.0248304263566,??
1203,VIT_19s0090g00790,204,0.0247093023256,??
1204,VIT_08s0032g01140,203,0.024695863747,??
1205,VIT_09s0002g02690,204,0.0246853823814,??
1206,VIT_00s0187g00180,204,0.0246853823814,??
1207,VIT_13s0067g03470,203,0.024671852212,??
1208,VIT_08s0007g00920,204,0.0246138996139,??
1209,VIT_04s0044g00440,202,0.0244079265346,??
1210,VIT_02s0025g02090,200,0.0243309002433,??
1211,VIT_03s0063g00580,200,0.0242130750605,??
1212,VIT_19s0090g01750,199,0.0241153659719,??
1213,VIT_05s0077g01450,198,0.0240875912409,??
1214,VIT_17s0000g06320,198,0.0239130434783,??
1215,VIT_19s0177g00340,196,0.0238442822384,??
1216,VIT_04s0043g00340,196,0.0238326848249,??
1217,VIT_03s0017g01570,198,0.0238209817132,??
1218,VIT_15s0046g01950,197,0.0237807822308,??
1219,VIT_16s0039g01900,194,0.0235551238465,??
1220,VIT_09s0002g08230,193,0.0235021919143,??
1221,VIT_00s0299g00100,193,0.0234223300971,??
1222,VIT_01s0026g02770,192,0.0232333010649,??
1223,VIT_10s0116g01850,193,0.0232306210881,??
1224,VIT_01s0011g02000,191,0.0232247081712,??
1225,VIT_14s0060g01420,191,0.0232021379981,??
1226,VIT_06s0061g00530,191,0.0231908693541,??
1227,VIT_17s0119g00180,190,0.0230806608358,??
1228,VIT_02s0025g03240,190,0.0230135658915,??
1229,VIT_18s0001g09700,189,0.0229703451629,??
1230,VIT_02s0033g00660<br>VIT_02s0033g00850<br>VIT_02s0033g00870<br>VIT_02s0033g00800,188,0.022915650902,??
1231,VIT_02s0012g01870,188,0.0229044834308,??
1232,VIT_06s0009g03690,189,0.0228924418605,??
1233,VIT_04s0023g01750,188,0.02288218111,??
1234,VIT_08s0040g02790,189,0.0228592162554,??
1235,VIT_08s0058g01390,188,0.0228155339806,??
1236,VIT_17s0000g04260,187,0.022661173049,??
1237,VIT_19s0027g01030,186,0.0226277372263,??
1238,VIT_15s0046g02620,185,0.0224405628336,??
1239,VIT_09s0002g03030,185,0.0223862536302,??
1240,VIT_03s0063g01460,183,0.0223170731707,??
1241,VIT_02s0025g02610,184,0.0222652468538,??
1242,VIT_08s0007g07870,184,0.0222437137331,??
1243,VIT_02s0025g03350,182,0.0220445736434,??
1244,VIT_02s0087g00630,181,0.0219234496124,??
1245,VIT_09s0002g07930,180,0.0218552695483,??
1246,VIT_15s0046g03290,181,0.0218177434908,??
1247,VIT_08s0007g00200,177,0.0215014577259,??
1248,VIT_07s0104g00190,177,0.0215014577259,??
1249,VIT_13s0320g00040,175,0.0212688381138,??
1250,VIT_08s0007g00050,175,0.0212378640777,??
1251,VIT_14s0068g00660,176,0.0211946050096,??
1252,VIT_18s0001g12620,174,0.0211575875486,??
1253,VIT_13s0067g01180,174,0.0210653753027,??
1254,VIT_07s0031g01450,173,0.0209951456311,??
1255,VIT_01s0011g05320,173,0.0209341723136,??
1256,VIT_14s0068g00400,172,0.0208940719145,??
1257,VIT_06s0080g01020,172,0.0208434318953,??
1258,VIT_06s0009g01410,172,0.0207528957529,??
1259,VIT_16s0098g01730,171,0.0207524271845,??
1260,VIT_09s0070g00310,171,0.0207122093023,??
1261,VIT_12s0134g00130,171,0.0207122093023,??
1262,VIT_02s0012g00890,170,0.0206812652068,??
1263,VIT_13s0064g01090,169,0.0206097560976,??
1264,VIT_11s0065g01040<br>VIT_11s0065g01160,170,0.0205611998065,??
1265,VIT_08s0007g07690,170,0.0205115830116,??
1266,VIT_17s0000g05890,169,0.0204402515723,??
1267,VIT_01s0127g00860,167,0.0203757930698,??
1268,VIT_10s0003g04750,168,0.020358700921,??
1269,VIT_06s0004g06210,167,0.0203261927945,??
1270,VIT_10s0071g00650,166,0.0202340321794,??
1271,VIT_17s0000g02660,168,0.0202312138728,??
1272,VIT_03s0017g00540,166,0.02022417154,??
1273,VIT_07s0031g01520,166,0.0201652089407,??
1274,VIT_10s0003g04320,166,0.0201260911736,??
1275,VIT_14s0066g02640,166,0.0200579990333,??
1276,VIT_18s0001g07760,165,0.0200437317784,??
1277,VIT_18s0001g00560,165,0.020033997086,??
1278,VIT_06s0004g04590,164,0.0199416342412,??
1279,VIT_13s0106g00170,165,0.0199083011583,??
1280,VIT_17s0000g07950,164,0.0198739699467,??
1281,VIT_16s0098g01600,164,0.0198643410853,??
1282,VIT_03s0038g00110,165,0.019822200865,??
1283,VIT_00s0984g00010,163,0.0198007774538,??
1284,VIT_13s0084g00740,162,0.019775390625,??
1285,VIT_10s0003g05180,164,0.0197305101059,??
1286,VIT_16s0039g01710,163,0.0197241045499,??
1287,VIT_03s0017g00920,162,0.019717624148,??
1288,VIT_17s0000g05020,162,0.0195746737554,??
1289,VIT_10s0042g00190,161,0.0195293546822,??
1290,VIT_13s0064g01040,160,0.0194931773879,??
1291,VIT_17s0000g05660,161,0.0193789118922,??
1292,VIT_04s0008g05640,160,0.0193704600484,??
1293,VIT_12s0034g02370,158,0.019287109375,??
1294,VIT_16s0022g02350,159,0.0191936262675,??
1295,VIT_00s0220g00110,157,0.019099756691,??
1296,VIT_01s0150g00550,157,0.0190904669261,??
1297,VIT_05s0029g01420,157,0.0190626517727,??
1298,VIT_15s0046g03190,157,0.0190072639225,??
1299,VIT_01s0011g00100,156,0.0189965903556,??
1300,VIT_08s0007g05550,156,0.0188496858386,??
1301,VIT_19s0090g00740,155,0.0187017374517,??
1302,VIT_16s0050g00630,155,0.0186746987952,??
1303,VIT_10s0003g04270,153,0.0186312713103,??
1304,VIT_15s0048g01860,153,0.0186040856031,??
1305,VIT_11s0103g00760,153,0.0185230024213,??
1306,VIT_07s0031g01560,152,0.018401937046,??
1307,VIT_09s0002g02220,152,0.0183841315917,??
1308,VIT_04s0008g04790,151,0.0183698296837,??
1309,VIT_06s0004g01510,152,0.0183574879227,??
1310,VIT_09s0002g07670,152,0.0183486238532,??
1311,VIT_16s0098g00660,152,0.0183397683398,??
1312,VIT_05s0020g02260,151,0.0183252427184,??
1313,VIT_03s0063g01640,151,0.0183074684772,??
1314,VIT_18s0001g06010,151,0.0182985942802,??
1315,VIT_15s0024g00910,150,0.0182748538012,??
1316,VIT_14s0083g00850,150,0.0181598062954,??
1317,VIT_16s0100g00130,148,0.0180224062348,??
1318,VIT_18s0001g06920,149,0.0179951690821,??
1319,VIT_04s0023g01880,149,0.0179431599229,??
1320,VIT_14s0060g00710,148,0.0178313253012,??
1321,VIT_08s0007g07140,146,0.0177012609117,??
1322,VIT_12s0142g00310,146,0.0176669893514,??
1323,VIT_00s0294g00100,145,0.0176570871895,??
1324,VIT_16s0039g00570,145,0.0176313229572,??
1325,VIT_04s0044g00410,146,0.0176243360695,??
1326,VIT_19s0014g04080,145,0.0175800193986,??
1327,VIT_01s0010g01850,143,0.0174475353831,??
1328,VIT_19s0014g04010,143,0.017371234208,??
1329,VIT_04s0023g00490,143,0.017354368932,??
1330,VIT_08s0007g06250,141,0.0172287390029,??
1331,VIT_06s0004g07420,142,0.0171332046332,??
1332,VIT_18s0001g09870,141,0.0171282798834,??
1333,VIT_09s0002g00790,140,0.0170316301703,??
1334,VIT_14s0006g00640,141,0.0170289855072,??
1335,VIT_10s0092g00450,140,0.0169902912621,??
1336,VIT_15s0048g02090,140,0.0169738118332,??
1337,VIT_13s0019g01280,139,0.0168853255588,??
1338,VIT_00s0373g00020,139,0.0168607472101,??
1339,VIT_01s0010g03310,139,0.0168118045477,??
1340,VIT_14s0108g00740,138,0.0167883211679,??
1341,VIT_12s0028g01160,138,0.0167557066537,??
1342,VIT_04s0008g06960,137,0.0166342884896,??
1343,VIT_12s0057g00820,136,0.0165289256198,??
1344,VIT_05s0049g00480,136,0.0164888457808,??
1345,VIT_00s0771g00020,136,0.0164728682171,??
1346,VIT_10s0003g03620,136,0.0164569215876,??
1347,VIT_18s0001g14040,136,0.0164410058027,??
1348,VIT_13s0067g02810,136,0.0164171897634,??
1349,VIT_04s0079g00790,135,0.0163043478261,??
1350,VIT_00s0398g00020,134,0.0161757605022,??
1351,VIT_10s0003g04970,133,0.0160395561987,??
1352,VIT_15s0021g00220,132,0.0160194174757,??
1353,VIT_14s0030g00960,132,0.0160116448326,??
1354,VIT_19s0015g00530,131,0.0160068426197,??
1355,VIT_03s0063g02650,132,0.0159343312409,??
1356,VIT_08s0007g03660,130,0.0158613958028,??
1357,VIT_08s0056g00330,130,0.0158073929961,??
1358,VIT_08s0007g00690,130,0.0157613967022,??
1359,VIT_00s1923g00010<br>VIT_18s0001g08510,129,0.0157010710808,??
1360,VIT_18s0041g01270,130,0.0156702025072,??
1361,VIT_19s0014g02450,130,0.015655105973,??
1362,VIT_00s0670g00010,129,0.0156477438137,??
1363,VIT_18s0041g01980,129,0.0156401551891,??
1364,VIT_14s0030g00670,129,0.0156325739215,??
1365,VIT_11s0052g00530,129,0.0155122655123,??
1366,VIT_19s0014g04490,128,0.015503875969,??
1367,VIT_05s0077g01400,128,0.015503875969,??
1368,VIT_19s0014g02480,127,0.0154651729177,??
1369,VIT_11s0103g00200,127,0.0154275996113,??
1370,VIT_04s0023g02690,126,0.0153210116732,??
1371,VIT_15s0024g00920,126,0.0152986886838,??
1372,VIT_00s0163g00060,125,0.0151920272241,??
1373,VIT_02s0025g04810,125,0.0151185292695,??
1374,VIT_06s0009g00760,124,0.0151072124756,??
1375,VIT_11s0052g00700,125,0.0150602409639,??
1376,VIT_11s0016g02220,123,0.0150073206442,??
1377,VIT_07s0005g05520,122,0.0148998534441,??
1378,VIT_13s0067g02870,123,0.014898255814,??
1379,VIT_17s0000g01950,122,0.0148780487805,??
1380,VIT_13s0047g00010,122,0.0148563078422,??
1381,VIT_02s0109g00430,122,0.0146282973621,??
1382,VIT_00s0477g00030,121,0.0146276595745,??
1383,VIT_02s0025g04910,121,0.0146064703042,??
1384,VIT_14s0060g00900,120,0.014605647517,??
1385,VIT_06s0004g01480,120,0.0145914396887,??
1386,VIT_19s0015g02420,120,0.0145278450363,??
1387,VIT_12s0057g01450,120,0.0144927536232,??
1388,VIT_07s0151g00510,119,0.0143998063892,??
1389,VIT_03s0017g01740,119,0.0143998063892,??
1390,VIT_07s0151g00700,118,0.0142857142857,??
1391,VIT_03s0038g01100<br>VIT_03s0038g01120,117,0.0142335766423,??
1392,VIT_09s0002g05110,117,0.0141646489104,??
1393,VIT_00s0187g00030,116,0.0141119221411,??
1394,VIT_08s0007g02740,116,0.0140028971511,??
1395,VIT_10s0042g00820,114,0.0138416707139,??
1396,VIT_14s0066g01320,114,0.0138416707139,??
1397,VIT_13s0019g04440,113,0.0137202525498,??
1398,VIT_07s0141g00150,112,0.013698630137,??
1399,VIT_17s0000g00300,113,0.0136936500242,??
1400,VIT_14s0068g02240,112,0.0136120563928,??
1401,VIT_12s0035g01890,112,0.0135988343856,??
1402,VIT_18s0001g13460,112,0.0135724672807,??
1403,VIT_17s0053g00650,112,0.0135462022254,??
1404,VIT_03s0091g00760,112,0.0135200386287,??
1405,VIT_05s0077g00150,110,0.0133754863813,??
1406,VIT_12s0028g04010,109,0.0132667964946,??
1407,VIT_15s0046g01390,109,0.0132603406326,??
1408,VIT_06s0061g00140,109,0.0132089190499,??
1409,VIT_13s0019g03700,109,0.013196125908,??
1410,VIT_00s0337g00030,109,0.013196125908,??
1411,VIT_00s0583g00020,109,0.0131897386254,??
1412,VIT_13s0019g02460,109,0.0131642512077,??
1413,VIT_19s0090g00310,109,0.013145200193,??
1414,VIT_04s0008g05400,108,0.0131259115216,??
1415,VIT_18s0001g01600,108,0.0131067961165,??
1416,VIT_01s0011g00420,108,0.0130940834142,??
1417,VIT_05s0165g00130,108,0.0130813953488,??
1418,VIT_14s0030g01200,108,0.0130308880309,??
1419,VIT_11s0016g05630,107,0.0129665535628,??
1420,VIT_04s0008g06230,107,0.0129539951574,??
1421,VIT_15s0045g00020,106,0.0128640776699,??
1422,VIT_12s0055g00930,106,0.0128453708192,??
1423,VIT_11s0052g01140,106,0.0128267182962,??
1424,VIT_00s0194g00320,106,0.0128205128205,??
1425,VIT_01s0011g02420,105,0.0127737226277,??
1426,VIT_15s0021g02710,105,0.0127427184466,??
1427,VIT_03s0038g00630,105,0.0127427184466,??
1428,VIT_04s0044g00930,105,0.0127057115198,??
1429,VIT_06s0080g00040,104,0.0126397666505,??
1430,VIT_05s0077g01250,104,0.0126274890724,??
1431,VIT_17s0000g03070,104,0.0125907990315,??
1432,VIT_06s0009g02450,104,0.0125907990315,??
1433,VIT_18s0117g00400,104,0.0125664572257,??
1434,VIT_15s0048g01590,103,0.0124697336562,??
1435,VIT_03s0091g00040,103,0.0124456259062,??
1436,VIT_12s0059g00240,103,0.0124216111915,??
1437,VIT_15s0048g02050,102,0.0123188405797,??
1438,VIT_15s0021g02360,101,0.0122691933916,??
1439,VIT_08s0105g00570,101,0.0122039632673,??
1440,VIT_17s0000g02680,100,0.0121536217793,??
1441,VIT_18s0001g15680,100,0.0120948234156,??
1442,VIT_18s0001g12020,100,0.0120831319478,??
1443,VIT_00s0181g00110,100,0.0120656370656,??
1444,VIT_13s0156g00020,99,0.0120555284949,??
1445,VIT_10s0071g00170,99,0.0120262390671,??
1446,VIT_14s0068g00040,99,0.0120087336245,??
1447,VIT_17s0000g06740,98,0.0119570522206,??
1448,VIT_15s0046g02300,99,0.0119219653179,??
1449,VIT_03s0091g00350,98,0.011818620357,??
1450,VIT_04s0023g02930,97,0.0117947470817,??
1451,VIT_12s0057g01230,97,0.0117832847425,??
1452,VIT_02s0012g00650,97,0.0116811175337,??
1453,VIT_17s0000g07530,96,0.011639185257,??
1454,VIT_03s0088g00260,96,0.011611030479,??
1455,VIT_14s0108g00160,96,0.0116054158607,??
1456,VIT_03s0038g03060,95,0.0115571776156,??
1457,VIT_17s0000g08110,95,0.0115012106538,??
1458,VIT_05s0124g00080,94,0.011474609375,??
1459,VIT_10s0003g03610,95,0.0114678899083,??
1460,VIT_09s0002g06280,93,0.0113525390625,??
1461,VIT_01s0011g01100,93,0.0113138686131,??
1462,VIT_14s0068g02040,93,0.0113083657588,??
1463,VIT_06s0004g01110,93,0.011286407767,??
1464,VIT_13s0139g00070,93,0.011286407767,??
1465,VIT_01s0010g00560,93,0.0112754607177,??
1466,VIT_04s0069g00030,93,0.0112645348837,??
1467,VIT_09s0054g00580<br>VIT_09s0054g00570,92,0.0111704711025,??
1468,VIT_19s0014g04170,92,0.0110950313555,??
1469,VIT_14s0081g00140,92,0.0110789980732,??
1470,VIT_14s0128g00780,91,0.0110436893204,??
1471,VIT_07s0005g00590,91,0.0110116166505,??
1472,VIT_07s0141g00240,91,0.0109956500725,??
1473,VIT_14s0060g01180,91,0.0109850313858,??
1474,VIT_07s0129g01070,91,0.0109585741811,??
1475,VIT_14s0006g00800,90,0.0109117361785,??
1476,VIT_05s0051g00980,89,0.01080621661,??
1477,VIT_13s0156g00190,88,0.0106744298884,??
1478,VIT_13s0019g04770,88,0.010622887494,??
1479,VIT_07s0141g00580,87,0.0104819277108,??
1480,VIT_14s0219g00170,86,0.0104419621175,??
1481,VIT_18s0001g15610,86,0.0104318292091,??
1482,VIT_01s0137g00190,86,0.0104217159476,??
1483,VIT_05s0094g00750,86,0.01038647343,??
1484,VIT_05s0029g01040,86,0.01038647343,??
1485,VIT_01s0026g02330,85,0.0103305785124,??
1486,VIT_03s0038g01180<br>VIT_03s0038g01260,85,0.0103005332041,??
1487,VIT_02s0025g04360,85,0.0102756286267,??
1488,VIT_17s0000g07890,84,0.0102239532619,??
1489,VIT_18s0001g10470,84,0.0101892285298,??
1490,VIT_00s0160g00350,84,0.0101744186047,??
1491,VIT_19s0085g01000,83,0.0101367855398,??
1492,VIT_03s0088g00980,84,0.0101302460203,??
1493,VIT_12s0034g00010,83,0.0101219512195,??
1494,VIT_11s0118g00660,83,0.0100826044704,??
1495,VIT_17s0000g06040,83,0.0100338491296,??
1496,VIT_12s0134g00620,82,0.00997566909976,??
1497,VIT_06s0004g03130,81,0.00990704500978,??
1498,VIT_00s0174g00010,81,0.00986361422309,??
1499,VIT_09s0054g00500,81,0.00984443364123,??
1500,VIT_04s0008g01810,81,0.00978733687772,??
1501,VIT_08s0007g02030,80,0.009765625,??
1502,VIT_17s0000g09300,79,0.0096435546875,??
1503,VIT_16s0100g01310,79,0.00961538461538,??
1504,VIT_04s0044g01110,79,0.00956416464891,??
1505,VIT_15s0046g02660,79,0.00954567423876,??
1506,VIT_08s0056g00850,79,0.00954567423876,??
1507,VIT_11s0016g00630,78,0.00948905109489,??
1508,VIT_07s0031g01120,78,0.00947521865889,??
1509,VIT_02s0025g04430,78,0.00947061680427,??
1510,VIT_04s0008g02050,78,0.00943396226415,??
1511,VIT_12s0178g00190,78,0.00939759036145,??
1512,VIT_04s0044g00390,77,0.00937195715677,??
1513,VIT_18s0001g05580,77,0.00935828877005,??
1514,VIT_00s0337g00040,77,0.00934919864012,??
1515,VIT_14s0060g02420,77,0.0093265503876,??
1516,VIT_05s0049g01850,77,0.0093085106383,??
1517,VIT_12s0055g00670,77,0.0093085106383,??
1518,VIT_08s0056g01070,77,0.00928158148505,??
1519,VIT_17s0000g07790,76,0.00922778047596,??
1520,VIT_01s0011g02730,76,0.00920542635659,??
1521,VIT_16s0039g01570,76,0.00918762088975,??
1522,VIT_13s0019g03980,76,0.00917431192661,??
1523,VIT_14s0081g00020,75,0.00909752547307,??
1524,VIT_16s0022g02060,75,0.00909311348206,??
1525,VIT_16s0013g02090,75,0.0090887057683,??
1526,VIT_04s0008g03160,75,0.00908430232558,??
1527,VIT_13s0106g00570<br>VIT_14s0036g00790<br>VIT_17s0000g02780,74,0.00893719806763,??
1528,VIT_00s2300g00010,74,0.00891996142719,??
1529,VIT_19s0015g00590,73,0.00889809848854,??
1530,VIT_14s0066g00310,73,0.00889376218324,??
1531,VIT_11s0016g04260,73,0.00886783284742,??
1532,VIT_14s0006g01790,73,0.00886352598349,??
1533,VIT_09s0096g00130,73,0.00885922330097,??
1534,VIT_10s0071g00850,72,0.00878477306003,??
1535,VIT_09s0070g00980,72,0.00875060768109,??
1536,VIT_11s0052g01790,72,0.00870827285922,??
1537,VIT_06s0004g01470,71,0.00864588407209,??
1538,VIT_11s0016g01850,71,0.00862487852284,??
1539,VIT_18s0001g11710,71,0.00860397479399,??
1540,VIT_08s0040g01040,71,0.00858732462506,??
1541,VIT_18s0001g03990,70,0.00853658536585,??
1542,VIT_17s0000g03150,70,0.00851167315175,??
1543,VIT_11s0016g02120,70,0.00845410628019,??
1544,VIT_02s0012g01180,70,0.00845410628019,??
1545,VIT_19s0015g00700,70,0.00843780135005,??
1546,VIT_18s0001g10330,69,0.00838599902771,??
1547,VIT_18s0001g10320,69,0.00834946757018,??
1548,VIT_01s0011g04850,68,0.00824842309558,??
1549,VIT_13s0106g00090,67,0.00814292659212,??
1550,VIT_09s0002g02210,67,0.00808788025109,??
1551,VIT_19s0027g01550,67,0.00808397683398,??
1552,VIT_11s0052g01810,67,0.00808397683398,??
1553,VIT_15s0046g01430,66,0.00804093567251,??
1554,VIT_16s0100g00520,66,0.00800970873786,??
1555,VIT_01s0010g03810,66,0.00796332046332,??
1556,VIT_07s0205g00050,65,0.00790754257908,??
1557,VIT_07s0141g00040,65,0.00788452207666,??
1558,VIT_08s0056g00600,65,0.00785024154589,??
1559,VIT_06s0004g02630,64,0.00775945683802,??
1560,VIT_05s0020g04850,64,0.00772946859903,??
1561,VIT_06s0061g01070,63,0.00767543859649,??
1562,VIT_18s0001g08470,63,0.00763821532493,??
1563,VIT_09s0018g00490,63,0.00761237312711,??
1564,VIT_11s0016g05220,63,0.00759036144578,??
1565,VIT_14s0068g01210,62,0.00751697381183,??
1566,VIT_12s0028g03780,62,0.00750968992248,??
