Vv_stef 2000 1000 gt-001
rank,x,y,Fabs,Frel,intra
682,vit_14s0108g01080,vit_16s0039g01040,768,0.37335926106,False
683,vit_07s0031g02440,vit_14s0108g01080,768,0.372093023256,False
684,vit_09s0002g06750,vit_18s0001g01250,765,0.371720116618,False
685,vit_03s0038g02060,vit_09s0002g06750,763,0.371108949416,False
686,vit_03s0063g00410,vit_14s0108g01080,770,0.371084337349,False
687,vit_09s0002g06750,vit_13s0019g03490,769,0.370067372474,False
688,vit_06s0009g01210,vit_14s0108g01080,766,0.369691119691,False
689,vit_11s0016g05340,vit_18s0001g11160,759,0.368625546382,False
690,vit_04s0008g05440,vit_16s0100g01150,761,0.36816642477,False
691,vit_09s0002g01080,vit_11s0016g05340,758,0.367961165049,False
692,vit_02s0241g00060,vit_14s0108g01080,754,0.365841824357,False
693,vit_14s0081g00110,vit_14s0108g01080,753,0.364472410455,False
694,vit_05s0102g00370,vit_14s0108g01080,748,0.363283147159,False
695,vit_00s0225g00100,vit_09s0002g06750,750,0.363020329138,False
696,vit_04s0008g03950,vit_04s0008g05440,750,0.361969111969,False
697,vit_11s0016g05340,vit_14s0068g00150,743,0.361205639281,False
698,vit_09s0002g06750,vit_10s0003g00780,745,0.360949612403,False
699,vit_09s0002g06750,vit_19s0090g00750,739,0.359961032635,False
700,vit_11s0016g02910,vit_14s0108g01080,739,0.359610705596,False
701,vit_04s0008g05440,vit_13s0019g03210,739,0.35908649174,False
702,vit_04s0008g05440,vit_14s0006g02320,739,0.358563803979,False
703,vit_10s0003g00620,vit_14s0108g01080,741,0.357971014493,False
704,vit_14s0108g01080,vit_16s0039g02720,739,0.35666023166,False
705,vit_09s0002g06750,vit_10s0042g01020,740,0.356626506024,False
706,vit_14s0108g01080,vit_18s0001g08690,733,0.356171039845,False
707,vit_11s0016g05340,vit_15s0021g02510,738,0.356005788712,False
708,vit_04s0008g05440,vit_15s0048g03000,731,0.355717761557,False
709,vit_03s0063g01480,vit_14s0108g01080,732,0.355685131195,False
710,vit_13s0019g01980,vit_14s0108g01080,733,0.354448742747,False
711,vit_10s0597g00050,vit_14s0108g01080,728,0.354430379747,False
712,vit_10s0092g00370,vit_11s0016g05340,728,0.353741496599,False
713,vit_14s0108g01080,vit_15s0048g02000,729,0.353540252182,False
714,vit_11s0016g05340,vit_16s0100g00070,725,0.352112676056,False
715,vit_14s0108g01080,vit_19s0014g03820,724,0.3516270034,False
716,vit_11s0016g01490,vit_14s0108g01080,725,0.350410826486,False
717,vit_11s0016g05340,vit_14s0060g02330,720,0.350364963504,False
718,vit_04s0079g00690,vit_11s0016g05340,722,0.350315380883,False
719,vit_04s0008g05440,vit_07s0255g00060,726,0.3502170767,False
720,vit_05s0062g00700,vit_14s0108g01080,727,0.350192678227,False
721,vit_02s0012g00580,vit_04s0008g05440,719,0.349029126214,False
722,vit_14s0066g00480,vit_14s0108g01080,715,0.348950707662,False
723,vit_04s0008g05440,vit_15s0048g01990,717,0.34788937409,False
724,vit_05s0020g00970,vit_14s0108g01080,717,0.346209560599,False
725,vit_11s0103g00210,vit_14s0108g01080,715,0.346079380445,False
726,vit_07s0005g03310,vit_11s0016g05340,715,0.345744680851,False
727,vit_00s0586g00020,vit_04s0008g05440,715,0.345243843554,False
728,vit_09s0002g05930,vit_14s0108g01080,712,0.343795267986,False
729,vit_08s0056g00050,vit_14s0108g01080,712,0.34313253012,False
730,vit_00s0207g00010,vit_11s0016g05340,703,0.342759629449,False
731,vit_09s0002g06750,vit_14s0068g02010,706,0.342718446602,False
732,vit_04s0044g01650,vit_09s0002g06750,702,0.342606149341,False
733,vit_08s0058g01320,vit_14s0108g01080,699,0.340975609756,False
734,vit_09s0002g06750,vit_13s0064g01640,707,0.340394800193,False
735,vit_04s0008g05440,vit_12s0028g00120,700,0.339476236663,False
736,vit_04s0069g00360,vit_09s0002g06750,700,0.338983050847,False
737,vit_04s0008g05440,vit_10s0003g02280,697,0.338842975207,False
738,vit_01s0244g00010,vit_14s0108g01080,697,0.337530266344,False
739,vit_04s0008g05440,vit_09s0054g00960,697,0.337530266344,False
740,vit_01s0011g00790,vit_04s0008g05440,695,0.337214944202,False
741,vit_11s0016g05340,vit_15s0021g02680,698,0.337035248672,False
742,vit_11s0016g05340,vit_18s0001g10050,691,0.335111542192,False
743,vit_03s0038g02290,vit_14s0108g01080,686,0.334307992203,False
744,vit_14s0108g01080,vit_18s0001g04180,688,0.333656644035,False
745,vit_11s0016g05340,vit_13s0067g01780,687,0.33301017935,False
746,vit_00s1663g00010,vit_09s0002g06750,684,0.333008763389,False
747,vit_14s0108g01080,vit_15s0046g03240,686,0.332848131975,False
748,vit_11s0016g05340,vit_15s0021g02690,684,0.332523091881,False
749,vit_11s0016g05340,vit_16s0013g00700,682,0.331067961165,False
750,vit_09s0002g06750,vit_13s0106g00700,674,0.329262335125,False
751,vit_04s0008g05440,vit_06s0061g01050,678,0.32801161103,False
752,vit_09s0002g06750,vit_19s0014g04880,676,0.326412361178,False
753,vit_08s0007g04580,vit_09s0002g06750,674,0.326392251816,False
754,vit_11s0016g05340,vit_12s0035g00900,673,0.326382153249,False
755,vit_09s0002g06750,vit_18s0001g09920,669,0.325864588407,False
756,vit_07s0031g01270,vit_11s0016g05340,673,0.325750242014,False
757,vit_05s0077g00530,vit_09s0002g06750,674,0.325446644133,False
758,vit_07s0005g01470,vit_14s0108g01080,675,0.324987963409,False
759,vit_09s0002g06750,vit_11s0016g03500,665,0.324865657059,False
760,vit_02s0087g00490,vit_11s0016g05340,669,0.324285021813,False
761,vit_05s0077g01390,vit_11s0016g05340,672,0.323387872955,False
762,vit_11s0016g05340,vit_13s0019g03180,668,0.323330106486,False
763,vit_11s0016g05340,vit_15s0046g03240,664,0.322173702086,False
764,vit_00s1333g00010,vit_09s0002g06750,666,0.321428571429,False
765,vit_12s0034g02570,vit_14s0108g01080,663,0.321376635967,False
766,vit_04s0008g05440,vit_13s0106g00290,660,0.320699708455,False
767,vit_04s0008g05440,vit_08s0007g06390,659,0.320681265207,False
768,vit_04s0008g05440,vit_12s0142g00640,662,0.320116054159,False
769,vit_11s0016g05340,vit_17s0000g09270,665,0.319404418828,False
770,vit_08s0007g07240,vit_14s0108g01080,659,0.318973862536,False
771,vit_14s0108g01080,vit_18s0001g09070,655,0.318889970789,False
772,vit_14s0108g01080,vit_18s0089g00510,656,0.318446601942,False
773,vit_10s0003g00420,vit_11s0016g05340,655,0.317806889859,False
774,vit_04s0008g05440,vit_07s0031g00460,657,0.317698259188,False
775,vit_04s0008g05440,vit_06s0004g07920,657,0.317238049252,False
776,vit_05s0020g04150,vit_11s0016g05340,657,0.317238049252,False
777,vit_02s0025g05170,vit_04s0008g05440,655,0.316731141199,False
778,vit_04s0008g05440,vit_05s0020g01110,654,0.316707021792,False
779,vit_04s0008g04920,vit_14s0108g01080,646,0.31512195122,False
780,vit_07s0141g00030,vit_09s0002g06750,647,0.314230208839,False
781,vit_04s0008g05440,vit_05s0029g00480,647,0.314077669903,False
782,vit_02s0025g04890,vit_04s0008g05440,648,0.313649564376,False
783,vit_11s0016g05340,vit_16s0050g02430,645,0.312803103783,False
784,vit_04s0008g05440,vit_14s0108g01660,647,0.312711454809,False
785,vit_04s0008g05440,vit_11s0037g01410,642,0.312105007292,False
786,vit_06s0004g05730,vit_09s0002g06750,642,0.31195335277,False
787,vit_09s0002g06750,vit_16s0050g00020,643,0.311833171678,False
788,vit_04s0008g05440,vit_08s0032g00530,642,0.311801845556,False
789,vit_11s0016g05340,vit_19s0177g00270,643,0.310178485287,False
790,vit_05s0062g01140,vit_09s0002g06750,636,0.309037900875,False
791,vit_03s0063g01880,vit_14s0108g01080,635,0.30900243309,False
792,vit_00s0246g00020,vit_14s0108g01080,636,0.308139534884,False
793,vit_04s0008g05440,vit_05s0051g00140,633,0.307879377432,False
794,vit_06s0061g00220,vit_09s0002g06750,637,0.307432432432,False
795,vit_01s0010g01870,vit_14s0108g01080,633,0.307430791646,False
796,vit_04s0008g05440,vit_18s0001g07640,633,0.306834706738,False
797,vit_04s0008g05440,vit_19s0014g00090,632,0.305905130687,False
798,vit_14s0108g01080,vit_16s0098g00970,629,0.305191654537,False
799,vit_05s0029g00630,vit_14s0108g01080,630,0.304937076476,False
800,vit_04s0008g05440,vit_17s0000g10060,626,0.304474708171,False
801,vit_04s0023g02840,vit_14s0108g01080,630,0.304054054054,False
802,vit_10s0003g00560,vit_14s0108g01080,627,0.303338171263,False
803,vit_02s0025g02550,vit_04s0008g05440,622,0.302382109869,False
804,vit_09s0002g06750,vit_11s0016g01160,619,0.301656920078,False
805,vit_07s0005g05660,vit_14s0108g01080,620,0.301263362488,False
806,vit_00s0840g00010<br>vit_00s1437g00010,vit_11s0016g05340,622,0.301064859632,False
807,vit_09s0002g06750,vit_13s0064g00820,619,0.300923675255,False
808,vit_04s0008g05440,vit_17s0000g06110,625,0.300480769231,False
809,vit_02s0033g00440,vit_11s0016g05340,617,0.300243309002,False
810,vit_11s0016g05340,vit_17s0000g02140,619,0.300193986421,False
811,vit_04s0008g05440,vit_06s0009g02780,616,0.299610894942,False
812,vit_12s0028g01240,vit_14s0108g01080,617,0.299079011149,False
813,vit_12s0035g00880,vit_14s0108g01080,614,0.29820301117,False
814,vit_04s0008g05440,vit_06s0004g01340,611,0.298194241093,False
815,vit_09s0002g06750,vit_19s0085g00030,610,0.2978515625,False
816,vit_14s0108g01080,vit_17s0000g08990,615,0.297532656023,False
817,vit_11s0016g05340,vit_14s0060g02690,612,0.296368038741,False
818,vit_04s0008g05440,vit_19s0014g01290,613,0.295849420849,False
819,vit_14s0030g01950,vit_14s0108g01080,608,0.294859359845,False
820,vit_14s0108g01080,vit_15s0021g00520,609,0.294060840174,False
821,vit_07s0197g00250,vit_09s0002g06750,607,0.293804453049,False
822,vit_14s0108g01080,vit_17s0053g00780,606,0.293178519594,False
823,vit_04s0008g01800,vit_09s0002g06750,603,0.292718446602,False
824,vit_07s0191g00120,vit_09s0002g06750,601,0.292457420925,False
825,vit_04s0008g05440,vit_04s0044g01730,606,0.292329956585,False
826,vit_04s0008g05440,vit_08s0007g03990,596,0.291300097752,False
827,vit_05s0020g02390,vit_14s0108g01080,604,0.291084337349,False
828,vit_09s0002g06750,vit_17s0000g05000,600,0.290979631426,False
829,vit_03s0110g00300,vit_04s0008g05440,599,0.290213178295,False
830,vit_04s0008g03100,vit_09s0002g06750,598,0.290150412421,False
831,vit_02s0025g00750,vit_11s0016g05340,597,0.290087463557,False
832,vit_04s0008g01250,vit_09s0002g06750,598,0.2894482091,False
833,vit_10s0071g00580,vit_14s0108g01080,595,0.289115646259,False
834,vit_03s0132g00450,vit_11s0016g05340,595,0.288834951456,False
835,vit_09s0002g06750,vit_11s0052g01600,591,0.287871407696,False
836,vit_05s0102g00930,vit_09s0002g06750,595,0.287856797291,False
837,vit_08s0056g01130,vit_11s0016g05340,595,0.287578540358,False
838,vit_13s0064g01480,vit_14s0108g01080,596,0.286400768861,False
839,vit_11s0016g05340,vit_15s0046g00520,588,0.285575522098,False
840,vit_14s0108g01080,vit_15s0021g01040,586,0.285019455253,False
841,vit_05s0094g00820,vit_11s0016g05340,587,0.284813197477,False
842,vit_04s0008g03510,vit_14s0108g01080,585,0.283430232558,False
843,vit_14s0108g01080,vit_15s0046g02290,582,0.282936315022,False
844,vit_04s0008g05440,vit_04s0044g01790,580,0.282788883471,False
845,vit_03s0038g02310,vit_14s0108g01080,580,0.282375851996,False
846,vit_00s0218g00220,vit_14s0108g01080,583,0.282324455206,False
847,vit_08s0007g01500,vit_14s0108g01080,581,0.282175813502,False
848,vit_14s0108g01080,vit_17s0000g02860,580,0.281690140845,False
849,vit_09s0002g06750,vit_16s0022g00840,579,0.281341107872,False
850,vit_07s0031g01680,vit_14s0108g01080,578,0.281128404669,False
851,vit_00s0361g00090,vit_14s0108g01080,572,0.278752436647,False
852,vit_04s0023g02650,vit_11s0016g05340,573,0.278290432249,False
853,vit_01s0010g03860,vit_04s0008g05440,571,0.277994157741,False
854,vit_04s0008g05440,vit_13s0019g03390,572,0.277400581959,False
855,vit_09s0002g06750,vit_09s0054g00530,566,0.277315041646,False
856,vit_02s0012g01670,vit_04s0008g05440,570,0.276296655356,False
857,vit_00s0225g00070,vit_04s0008g05440,570,0.274434280212,False
858,vit_09s0002g06750,vit_11s0016g01280,561,0.274059599414,False
859,vit_01s0011g02800,vit_14s0108g01080,565,0.273343009192,False
860,vit_11s0016g05340,vit_16s0050g01970,561,0.273258645884,False
861,vit_11s0016g05340,vit_16s0022g01970,560,0.273170731707,False
862,vit_04s0008g05440,vit_13s0084g00800,561,0.272859922179,False
863,vit_14s0108g01080,vit_19s0014g05000,564,0.272595456742,False
864,vit_04s0008g05440,vit_07s0005g00410,562,0.27215496368,False
865,vit_13s0067g03050,vit_14s0108g01080,558,0.271797369703,False
866,vit_14s0108g01080,vit_16s0013g00520,556,0.271617000489,False
867,vit_05s0020g04500,vit_14s0108g01080,558,0.271532846715,False
868,vit_00s0456g00040<br>vit_00s0374g00030,vit_14s0108g01080,560,0.271186440678,False
869,vit_05s0020g04490,vit_14s0108g01080,563,0.270803270803,False
870,vit_04s0008g05440,vit_16s0098g01740,557,0.270388349515,False
871,vit_09s0002g06750,vit_11s0016g04270,555,0.270336093522,False
872,vit_08s0056g00800,vit_14s0108g01080,559,0.269787644788,False
873,vit_14s0108g01080,vit_17s0000g01550,559,0.269267822736,False
874,vit_14s0030g01330,vit_14s0108g01080,552,0.269137006338,False
875,vit_03s0038g03550,vit_14s0108g01080,556,0.268988872762,False
876,vit_08s0058g01230,vit_14s0108g01080,552,0.26887481734,False
877,vit_02s0012g01660,vit_04s0008g05440,557,0.26843373494,False
878,vit_14s0108g01080,vit_18s0001g11350,551,0.268257059396,False
879,vit_10s0003g04720,vit_14s0108g01080,550,0.267249757046,False
880,vit_09s0002g00450,vit_14s0108g01080,548,0.266666666667,False
881,vit_00s0225g00060,vit_14s0108g01080,550,0.266472868217,False
882,vit_00s0181g00200<br>vit_00s0181g00180,vit_09s0002g06750,548,0.266407389402,False
883,vit_11s0037g00790,vit_14s0108g01080,547,0.265921244531,False
884,vit_09s0002g06750,vit_09s0018g01280,549,0.265859564165,False
885,vit_01s0182g00130,vit_14s0108g01080,550,0.265828902852,False
886,vit_14s0030g00660,vit_14s0108g01080,547,0.265533980583,False
887,vit_08s0040g01860,vit_11s0016g05340,548,0.26499032882,False
888,vit_08s0007g08680,vit_14s0108g01080,544,0.264591439689,False
889,vit_09s0002g06750,vit_18s0001g02140,547,0.263996138996,False
890,vit_04s0023g03710,vit_14s0108g01080,545,0.26392251816,False
891,vit_01s0244g00140,vit_04s0008g05440,547,0.263614457831,False
892,vit_08s0007g07100,vit_09s0002g06750,544,0.263565891473,False
893,vit_01s0011g03210,vit_14s0108g01080,543,0.26333656644,False
894,vit_09s0002g06750,vit_15s0046g02410,542,0.262469733656,False
895,vit_11s0016g03030,vit_14s0108g01080,544,0.262421611192,False
896,vit_08s0007g03920,vit_14s0108g01080,540,0.261881668283,False
897,vit_09s0002g06750,vit_13s0019g02860,541,0.261605415861,False
898,vit_04s0008g05440,vit_09s0002g07220,539,0.261523532266,False
899,vit_09s0002g06750,vit_16s0022g00460,536,0.260320543953,False
900,vit_07s0129g00270,vit_09s0002g06750,537,0.260300533204,False
901,vit_14s0108g01080,vit_19s0090g00400,534,0.258720930233,False
902,vit_14s0108g01080,vit_15s0048g00930,535,0.258704061896,False
903,vit_04s0008g05440,vit_19s0014g04510,525,0.255598831548,False
904,vit_01s0011g03860,vit_14s0108g01080,527,0.255329457364,False
905,vit_06s0004g06960,vit_11s0016g05340,523,0.254501216545,False
906,vit_04s0008g05440,vit_04s0023g02810,524,0.253999030538,False
907,vit_14s0108g01080,vit_18s0001g06640,521,0.25315840622,False
908,vit_04s0008g05440,vit_04s0023g03650,521,0.253035454104,False
909,vit_10s0042g01020,vit_11s0016g05340,524,0.252530120482,False
910,vit_01s0026g00570,vit_11s0016g05340,523,0.251805488686,False
911,vit_04s0008g00620,vit_14s0108g01080,517,0.251459143969,False
912,vit_02s0025g01410,vit_09s0002g06750,520,0.251329144514,False
913,vit_11s0016g05340,vit_11s0037g00990,517,0.250484496124,False
914,vit_09s0002g06750,vit_09s0002g08940,517,0.250242013553,False
915,vit_14s0108g01080,vit_17s0000g09140,515,0.250121418164,False
916,vit_11s0016g05340,vit_13s0067g01930,515,0.24987869966,False
917,vit_06s0004g06820,vit_14s0108g01080,517,0.249637856108,False
918,vit_01s0011g04430,vit_14s0108g01080,518,0.249518304432,False
919,vit_05s0062g01290,vit_14s0108g01080,514,0.249393498302,False
920,vit_03s0063g02250,vit_09s0002g06750,515,0.249153362361,False
921,vit_09s0002g06750,vit_17s0000g09270,517,0.248318924111,False
922,vit_08s0056g01100,vit_14s0108g01080,513,0.248305905131,False
923,vit_08s0007g07180,vit_11s0016g05340,509,0.247929858743,False
924,vit_13s0073g00600,vit_14s0108g01080,509,0.247568093385,False
925,vit_04s0008g05440,vit_06s0004g03020,510,0.247332686712,False
926,vit_09s0002g06750,vit_15s0021g02300,508,0.246721709568,False
927,vit_03s0110g00100,vit_11s0016g05340,508,0.24648229015,False
928,vit_02s0025g02680,vit_14s0108g01080,505,0.246461688629,False
929,vit_10s0003g01830,vit_11s0016g05340,507,0.246116504854,False
930,vit_14s0006g02990,vit_14s0108g01080,507,0.246116504854,False
931,vit_11s0016g05340,vit_18s0001g07020,506,0.245511887433,False
932,vit_06s0004g06240,vit_11s0016g05340,505,0.245383867833,False
933,vit_04s0008g05440,vit_08s0056g00260,507,0.245045915901,False
934,vit_09s0002g06750,vit_19s0014g04930,507,0.244809270884,False
935,vit_07s0031g01680,vit_09s0002g06750,503,0.244649805447,False
936,vit_06s0004g07770,vit_11s0016g05340,502,0.243926141885,False
937,vit_07s0005g01870,vit_14s0108g01080,501,0.243558580457,False
938,vit_02s0025g00150,vit_14s0108g01080,500,0.243309002433,False
939,vit_11s0016g02760,vit_11s0016g05340,498,0.242808386153,False
940,vit_12s0134g00010,vit_14s0108g01080,497,0.24243902439,False
941,vit_09s0002g06750,vit_17s0000g00130,500,0.242130750605,False
942,vit_13s0019g01260,vit_14s0108g01080,495,0.240875912409,False
943,vit_06s0004g06890,vit_09s0002g06750,500,0.240384615385,False
944,vit_09s0002g06750,vit_19s0027g00740,494,0.239805825243,False
945,vit_06s0009g00500,vit_14s0108g01080,494,0.239573229874,False
946,vit_01s0010g02230,vit_09s0002g06750,492,0.239532619279,False
947,vit_03s0063g02490,vit_04s0008g05440,493,0.23932038835,False
948,vit_11s0016g05340,vit_12s0057g00590,492,0.239299610895,False
949,vit_05s0124g00230,vit_14s0108g01080,496,0.239266763145,False
950,vit_02s0012g00180,vit_04s0008g05440,494,0.239225181598,False
951,vit_04s0008g05440,vit_08s0040g01640,488,0.237700925475,False
952,vit_09s0002g06750,vit_18s0001g10350,491,0.237657308809,False
953,vit_03s0180g00150,vit_11s0016g05340,487,0.23756097561,False
954,vit_12s0034g00250,vit_14s0108g01080,486,0.2373046875,False
955,vit_09s0002g06750,vit_16s0022g00430,488,0.237008256435,False
956,vit_04s0008g05440,vit_17s0000g08440,488,0.236778262979,False
957,vit_04s0008g05440,vit_18s0075g00570,489,0.236574746009,False
958,vit_02s0025g03250,vit_04s0008g05440,488,0.236205227493,False
959,vit_02s0025g04550,vit_04s0008g05440,486,0.235351089588,False
960,vit_09s0002g06750,vit_14s0128g00160,488,0.234954260953,False
961,vit_09s0002g06750,vit_18s0001g13510,482,0.234778373113,False
962,vit_01s0011g01910,vit_09s0002g06750,482,0.234664070107,False
963,vit_11s0016g05340,vit_18s0001g04130,482,0.234664070107,False
964,vit_07s0005g00900,vit_14s0108g01080,483,0.234466019417,False
965,vit_00s0259g00010,vit_09s0002g06750,482,0.234435797665,False
966,vit_09s0002g06750,vit_14s0108g00750,485,0.23418638339,False
967,vit_14s0108g01080,vit_16s0050g01930,485,0.234073359073,False
968,vit_00s0233g00170,vit_14s0108g01080,478,0.232603406326,False
969,vit_09s0002g06750,vit_15s0046g01460,481,0.231807228916,False
970,vit_07s0005g00210,vit_14s0108g01080,481,0.23125,False
971,vit_02s0033g01030,vit_09s0002g06750,477,0.231216674746,False
972,vit_04s0023g00280,vit_14s0108g01080,475,0.230806608358,False
973,vit_09s0070g00240,vit_14s0108g01080,478,0.230139624458,False
974,vit_00s0181g00040,vit_14s0108g01080,470,0.228377065112,False
975,vit_01s0011g01320,vit_11s0016g05340,472,0.228350266086,False
976,vit_04s0008g05440,vit_11s0065g00360,473,0.228281853282,False
977,vit_09s0002g06750,vit_13s0139g00280,470,0.228266148616,False
978,vit_04s0008g05440,vit_14s0128g00210,469,0.228001944579,False
979,vit_03s0038g02540,vit_09s0002g06750,470,0.227272727273,False
980,vit_08s0040g01130,vit_09s0002g06750,466,0.227095516569,False
981,vit_00s1356g00010,vit_14s0108g01080,467,0.226919339164,False
982,vit_14s0006g01440,vit_14s0108g01080,468,0.226634382567,False
983,vit_10s0003g04990,vit_11s0016g05340,468,0.22641509434,False
984,vit_06s0004g08070,vit_14s0108g01080,467,0.225494929986,False
985,vit_11s0016g05340,vit_12s0035g00010,466,0.225338491296,False
986,vit_00s0207g00010,vit_14s0108g01080,462,0.225255972696,False
987,vit_14s0006g01120,vit_14s0108g01080,463,0.224648229015,False
988,vit_06s0004g06730,vit_09s0002g06750,464,0.224479922593,False
989,vit_10s0116g01480,vit_11s0016g05340,462,0.224380767363,False
990,vit_02s0012g02820,vit_11s0016g05340,462,0.22427184466,False
991,vit_11s0016g05340,vit_14s0083g00650,464,0.224046354418,False
992,vit_07s0005g01190,vit_14s0108g01080,461,0.223895094706,False
993,vit_01s0026g01210,vit_09s0002g06750,460,0.223844282238,False
994,vit_02s0012g02820,vit_04s0008g05440,461,0.223786407767,False
995,vit_03s0038g02020,vit_11s0016g05340,462,0.223404255319,False
996,vit_14s0108g01080,vit_16s0050g00350,460,0.223300970874,False
997,vit_05s0020g01820,vit_14s0108g01080,457,0.222926829268,False
998,vit_09s0002g06750,vit_10s0092g00510,462,0.222865412446,False
999,vit_00s0652g00030,vit_14s0108g01080,459,0.222815533981,False
1000,vit_08s0105g00400,vit_14s0108g01080,457,0.222492697176,False
1001,vit_14s0066g00890,vit_14s0108g01080,459,0.221739130435,False
1002,vit_04s0008g05440,vit_13s0074g00390,455,0.221303501946,False
1003,vit_09s0002g03000,vit_09s0002g06750,455,0.220981058766,False
1004,vit_07s0005g03750,vit_09s0002g06750,454,0.220817120623,False
1005,vit_09s0002g06750,vit_17s0000g03910,456,0.220502901354,False
1006,vit_08s0007g05160,vit_14s0108g01080,455,0.220232333011,False
1007,vit_05s0124g00330,vit_14s0108g01080,453,0.219796215429,False
1008,vit_02s0087g00260,vit_09s0002g06750,454,0.219748305905,False
1009,vit_04s0008g05440,vit_05s0102g00870,451,0.21967851924,False
1010,vit_01s0011g04760,vit_14s0108g01080,451,0.218719689622,False
1011,vit_00s0125g00100,vit_14s0108g01080,446,0.21756097561,False
1012,vit_04s0008g05440,vit_04s0043g00560,448,0.217370208637,False
1013,vit_02s0025g01730,vit_14s0108g01080,447,0.216990291262,False
1014,vit_09s0002g06750,vit_18s0089g01040,444,0.216902784563,False
1015,vit_00s2839g00010,vit_04s0008g05440,445,0.216334467671,False
1016,vit_04s0008g05440,vit_05s0051g00900,446,0.216085271318,False
1017,vit_03s0063g00360,vit_11s0016g05340,447,0.215942028986,False
1018,vit_04s0008g05440,vit_18s0001g00690,446,0.215876089061,False
1019,vit_11s0016g05340,vit_12s0059g00190,443,0.215571776156,False
1020,vit_05s0077g01670,vit_09s0002g06750,444,0.215324927255,False
1021,vit_11s0016g05340,vit_13s0019g01690,443,0.214944201844,False
1022,vit_11s0016g05340,vit_16s0039g01910,440,0.214738897023,False
1023,vit_11s0016g05340,vit_17s0000g06110,446,0.214423076923,False
1024,vit_09s0002g00420,vit_11s0016g05340,441,0.214285714286,False
1025,vit_09s0002g06750,vit_18s0157g00060,443,0.214113098115,False
1026,vit_04s0069g01120,vit_11s0016g05340,439,0.213833414515,False
1027,vit_14s0108g01080,vit_14s0128g00480,439,0.213521400778,False
1028,vit_14s0108g01080,vit_17s0000g01130,438,0.213242453749,False
1029,vit_05s0020g03650,vit_14s0108g01080,440,0.213178294574,False
1030,vit_14s0108g01080,vit_19s0027g00610,439,0.212282398453,False
1031,vit_09s0002g06750,vit_13s0047g00390,437,0.21213592233,False
1032,vit_04s0008g05440,vit_09s0002g02170,436,0.211959163831,False
1033,vit_09s0002g06750,vit_18s0001g14660,437,0.211827435773,False
1034,vit_04s0008g05440,vit_09s0070g01030,435,0.21147301896,False
1035,vit_00s0429g00040,vit_11s0016g05340,436,0.211445198836,False
1036,vit_09s0002g06750,vit_17s0000g05640,436,0.211240310078,False
1037,vit_09s0002g06750,vit_15s0046g01060,433,0.21060311284,False
1038,vit_11s0016g05340,vit_18s0001g13790,437,0.210399614829,False
1039,vit_09s0002g06750,vit_17s0000g02880,431,0.210141394442,False
1040,vit_08s0007g04360,vit_09s0002g06750,431,0.208919049927,False
1041,vit_01s0011g02330,vit_11s0016g05340,428,0.208070004861,False
1042,vit_07s0130g00340<br>vit_07s0130g00320,vit_14s0108g01080,427,0.207684824903,False
1043,vit_01s0011g00720,vit_14s0108g01080,428,0.207364341085,False
1044,vit_14s0108g01080,vit_15s0024g00980,426,0.20719844358,False
1045,vit_03s0038g01160,vit_11s0016g05340,425,0.206812652068,False
1046,vit_04s0008g05440,vit_09s0018g00330,425,0.206310679612,False
1047,vit_09s0002g06750,vit_17s0000g02460,426,0.205499276411,False
1048,vit_04s0008g05440,vit_18s0001g10830,421,0.203775411423,False
1049,vit_05s0029g01410,vit_09s0002g06750,422,0.203275529865,False
1050,vit_06s0004g06900,vit_09s0002g06750,421,0.202598652551,False
1051,vit_05s0077g01290,vit_11s0016g05340,418,0.20193236715,False
1052,vit_01s0010g03600,vit_04s0008g05440,418,0.201737451737,False
1053,vit_11s0016g05340,vit_15s0024g00580,416,0.201648085313,False
1054,vit_12s0059g00670,vit_14s0108g01080,414,0.200873362445,False
1055,vit_08s0007g03370,vit_11s0016g05340,416,0.200481927711,False
1056,vit_09s0002g06750,vit_13s0019g00350,412,0.199515738499,False
1057,vit_06s0004g01840,vit_11s0016g05340,405,0.196984435798,False
1058,vit_06s0004g02390,vit_11s0016g05340,403,0.196107055961,False
1059,vit_04s0008g05440,vit_06s0004g05790,405,0.196030977735,False
1060,vit_04s0008g05440,vit_11s0118g00110,404,0.195357833656,False
1061,vit_04s0008g05440,vit_12s0035g02090,402,0.195145631068,False
1062,vit_13s0019g05290,vit_14s0108g01080,402,0.194956353055,False
1063,vit_11s0016g01300,vit_11s0016g05340,403,0.194685990338,False
1064,vit_01s0026g02650,vit_04s0008g05440,402,0.194673123487,False
1065,vit_04s0008g05440,vit_08s0007g08110,401,0.194377120698,False
1066,vit_11s0016g05340,vit_15s0021g01510,402,0.194296761721,False
1067,vit_04s0008g05440,vit_19s0015g02690,399,0.193971803597,False
1068,vit_04s0008g05520,vit_14s0108g01080,398,0.192456479691,False
1069,vit_11s0016g05340,vit_15s0046g00510,396,0.192139737991,False
1070,vit_04s0008g07040,vit_14s0108g01080,397,0.191880135331,False
1071,vit_04s0008g05440,vit_10s0003g01370,394,0.191262135922,False
1072,vit_00s0181g00030,vit_14s0108g01080,394,0.191169335274,False
1073,vit_04s0008g05440,vit_06s0061g00620,391,0.190452995616,False
1074,vit_09s0002g06750,vit_12s0134g00140,393,0.189946834219,False
1075,vit_04s0008g05440,vit_04s0044g00190,393,0.189855072464,False
1076,vit_02s0087g00090,vit_09s0002g06750,391,0.189805825243,False
